Latitude,Longitude,Murder,Theft,Rape,Eve tease,Kidnapping,Accidents,Camera
27.76440318,69.86218458,1,23,6,5,13,13,1
23.45915441,69.86220846,7,5,0,3,8,27,0
20.74836845,69.86246337,9,21,5,21,15,27,0
13.83483295,69.8625621,9,41,4,14,10,46,1
13.01333662,69.86260277,5,78,7,6,3,41,1
14.87186911,69.86262633,9,50,7,17,5,53,0
17.92744065,69.8626532,9,43,8,5,2,55,0
16.00172756,69.86275595,6,86,7,11,14,18,0
20.30076643,69.86287009,2,92,6,2,12,17,0
16.2589502,69.86289637,5,64,1,3,3,50,0
23.35527491,69.86294648,10,2,2,15,2,44,0
15.71860385,69.86305755,2,76,5,22,1,40,0
30.20203723,69.86311875,4,17,7,21,2,16,1
27.12556126,69.86330994,5,65,3,1,2,0,0
12.52073608,69.86362297,9,30,2,2,8,29,1
11.58289117,69.86400169,9,41,5,12,10,25,1
10.95273444,69.86407663,6,93,9,17,11,18,1
19.88376054,69.86424398,5,16,3,12,6,36,0
17.15524292,69.86474964,1,41,2,20,11,7,0
26.28827075,69.86485217,0,61,2,15,13,59,0
17.89299332,69.86504913,2,69,3,10,9,50,1
24.29114025,69.8651216,9,35,6,22,5,3,1
20.14994933,69.86514782,5,53,9,4,9,38,1
27.20162005,69.86518623,9,18,1,10,13,57,0
23.03543431,69.86551182,0,0,2,18,3,4,0
21.0971652,69.86663693,10,91,5,3,10,6,1
13.04327824,69.86704494,3,51,9,15,12,23,1
27.15454904,69.86712,9,11,7,7,6,23,0
29.62915265,69.86722597,8,50,4,12,7,58,1
25.93719947,69.8673469,8,75,5,13,3,23,0
23.15596263,69.86744819,6,52,2,19,7,24,0
30.04533711,69.86762014,5,63,8,1,4,21,0
26.55481094,69.86803898,4,90,7,15,4,23,0
24.54648454,69.86805696,7,4,5,22,2,0,0
24.45037543,69.86809552,9,16,0,5,10,17,1
12.96118205,69.86823765,3,43,8,16,6,17,1
15.64330624,69.8684306,9,73,5,19,15,39,0
17.4098787,69.86853498,5,70,9,22,12,50,0
27.8993236,69.86864402,2,42,8,4,9,5,1
18.21675639,69.86879471,10,41,4,9,14,58,0
25.16530269,69.86890582,5,33,1,10,1,8,0
16.54531012,69.86897808,5,18,4,4,7,49,0
23.68261518,69.86916176,2,62,2,15,14,46,0
21.70124906,69.86971114,9,38,5,16,6,39,1
30.42758457,69.87005402,10,29,6,13,1,27,0
19.33797833,69.87026855,8,98,4,1,13,57,1
27.7726371,69.8706218,0,90,4,14,9,57,0
27.17402779,69.87100771,4,96,5,23,3,33,1
20.77863228,69.87106179,2,49,1,6,5,7,1
18.33283042,69.87114953,3,99,8,11,1,55,1
29.77615148,69.87156407,7,20,4,9,11,38,0
26.74823002,69.87211088,9,53,7,3,11,51,0
26.55994332,69.87218429,2,8,10,4,15,24,0
23.72671967,69.87235519,9,3,5,19,7,49,0
11.08833753,69.87239457,6,42,1,7,7,42,0
18.98414919,69.87239801,9,96,6,3,13,6,0
19.49765382,69.87244979,9,22,4,15,12,35,1
15.11681363,69.87267796,7,57,0,4,13,45,1
23.74905896,69.87289887,9,76,3,16,14,17,1
14.66309281,69.87314159,8,32,2,8,1,31,1
27.8812487,69.87324823,4,24,4,0,12,51,1
22.08278025,69.8733358,6,85,4,23,1,22,0
13.10780235,69.87354314,9,95,10,19,11,42,1
21.50924457,69.87360028,2,93,4,8,14,42,0
17.18559143,69.87360132,9,83,6,4,13,27,1
25.89237478,69.87366554,5,98,2,16,4,54,0
22.43087899,69.87384612,1,85,4,24,2,35,0
18.49617943,69.8739131,10,20,9,4,10,47,1
22.77707806,69.87423833,5,4,7,11,13,28,0
20.16111831,69.87428209,7,22,6,24,12,0,1
20.00272539,69.87445063,7,28,3,22,12,6,0
11.34480194,69.8745679,4,82,8,22,11,31,1
18.48495834,69.87462834,7,62,5,22,4,8,1
29.13865578,69.87476257,0,5,2,24,4,4,0
13.63387871,69.87480759,7,61,9,16,4,42,1
19.80180792,69.87496476,7,36,1,1,11,23,1
15.9224317,69.87505622,8,81,7,14,4,45,1
11.99122977,69.8751101,3,37,7,25,9,18,0
22.4907233,69.87525145,4,4,3,7,4,12,0
17.18862462,69.87542221,9,39,9,11,10,11,1
26.95973574,69.87564907,5,40,4,17,2,15,0
30.24091841,69.87594911,2,81,9,19,4,42,1
27.41628758,69.87654381,5,55,8,20,3,49,0
13.5538774,69.87668287,10,23,8,1,6,37,1
17.25168143,69.87671619,1,62,3,8,4,41,1
23.12179909,69.87690384,3,72,9,9,4,8,0
15.00431037,69.87700006,3,37,4,2,9,56,1
19.00709294,69.87718044,9,11,2,23,2,43,1
16.67951945,69.87724836,6,5,2,6,7,37,1
17.25950126,69.87727924,0,54,2,9,12,59,1
18.62261842,69.87731153,3,99,5,23,2,54,1
23.43107038,69.87740685,1,37,5,22,15,36,0
29.53145623,69.87743255,5,54,1,13,1,22,0
23.33209768,69.87791483,5,23,8,1,9,6,0
19.72162453,69.87808858,9,12,3,10,12,27,0
16.57157316,69.87819398,8,42,5,8,13,59,1
13.80251366,69.87835679,2,63,7,2,7,37,1
24.14632804,69.87836213,2,47,8,14,9,27,0
28.46823044,69.87843465,8,5,10,24,2,51,0
25.26096733,69.87858782,7,89,7,0,13,10,1
13.0691632,69.87896123,2,6,8,13,3,1,1
20.28221673,69.87918715,3,19,8,17,6,4,0
21.5128563,69.87941445,1,14,1,17,12,5,0
23.3771375,69.87946046,5,99,7,1,14,31,1
14.68807823,69.88012181,6,53,3,15,2,22,0
11.71213952,69.88015831,3,54,9,7,10,18,0
12.88475852,69.88035877,2,72,10,0,8,44,1
12.51640512,69.8803632,9,38,2,20,15,53,0
15.27614156,69.8805167,0,75,2,24,0,60,0
23.73141837,69.88065252,6,92,10,17,12,21,0
17.84715437,69.88078193,2,20,7,2,3,56,1
28.19629493,69.8808801,2,1,1,18,2,49,0
21.79738482,69.8811003,8,64,7,2,3,30,0
12.59023658,69.88125436,8,34,6,5,10,6,0
11.02449932,69.88174923,8,39,2,10,2,13,1
26.25792949,69.88185303,6,99,1,1,2,14,0
18.88258433,69.88187075,4,87,2,21,14,27,1
20.63594057,69.88190977,7,80,9,5,9,4,0
21.66937587,69.88199827,8,83,8,16,5,13,1
16.56514714,69.88219783,2,77,2,22,14,42,0
24.15173075,69.88287223,8,21,4,12,9,34,0
29.33322188,69.88301396,4,74,1,7,6,31,1
22.84681818,69.88304038,8,22,6,3,10,34,1
12.94324908,69.88306306,4,35,1,15,6,15,0
28.33484048,69.88358769,5,37,5,22,0,22,0
25.15696606,69.88396315,4,5,7,10,2,14,0
13.19858189,69.8839705,4,54,1,8,7,33,0
20.58145249,69.88397585,1,20,1,25,11,48,1
26.0045639,69.88422928,10,43,3,6,0,11,0
25.28823404,69.88430435,2,43,9,1,15,23,1
23.83248536,69.88456428,5,88,5,6,5,2,1
19.44814003,69.88506135,8,74,5,12,4,56,0
22.2308611,69.88529581,8,14,9,6,7,26,0
29.17605166,69.88559336,3,45,6,6,1,20,0
15.47138316,69.88598535,8,43,0,11,1,4,0
19.93857941,69.88602172,5,55,1,2,3,32,1
15.83173561,69.88633387,9,92,5,23,12,7,1
16.29696193,69.88643423,2,53,7,11,5,56,1
30.27319662,69.88649192,6,39,4,14,3,33,1
14.45716631,69.88674732,2,41,8,4,10,14,0
15.62659587,69.88678178,2,43,1,21,14,4,1
15.40905785,69.88680274,7,73,7,15,4,1,1
24.17598614,69.8870539,0,93,5,18,6,3,1
23.80959377,69.88717598,4,72,7,24,13,9,0
27.41020151,69.88728929,6,80,4,21,9,51,0
11.51257905,69.88765645,9,65,7,18,11,14,0
13.13651409,69.8879063,7,58,1,13,3,20,1
14.28607364,69.8880728,2,31,8,3,12,4,0
24.28164978,69.88820982,1,84,7,8,14,17,0
16.66096943,69.88842062,2,21,4,20,3,23,0
26.19514721,69.88901691,10,21,8,15,4,39,0
26.74336487,69.88902341,9,92,10,7,13,28,0
20.82861292,69.88920846,7,61,9,4,11,22,0
15.1589596,69.88926744,3,23,5,17,13,16,0
19.43716367,69.88931598,7,90,8,12,4,54,1
19.91187614,69.88969508,1,75,5,3,11,32,1
18.61734237,69.8900108,6,40,4,3,14,54,0
27.46106559,69.89030107,8,33,9,4,7,40,1
21.27257155,69.89046925,8,78,6,9,12,3,0
30.1059708,69.89070212,1,56,9,12,15,35,1
11.90046644,69.89071079,4,52,8,16,7,59,0
11.28889462,69.89079574,1,83,8,5,11,13,0
14.198073,69.89137754,8,1,10,22,2,19,1
17.54651853,69.89147396,6,60,2,1,9,18,1
13.32167565,69.89162971,5,26,1,20,6,27,1
15.02857279,69.89165298,4,16,9,18,4,28,1
25.80821801,69.89197977,4,79,1,21,8,39,1
28.52857088,69.89239408,4,65,5,21,11,46,1
26.7221635,69.89247103,3,58,2,8,11,37,0
23.18676431,69.89248239,6,52,6,22,7,59,0
20.37606564,69.8926484,8,41,10,8,6,45,0
29.09556708,69.89305401,6,35,5,3,13,44,1
25.18699523,69.89341072,9,76,7,6,12,17,0
17.50421519,69.89373307,5,43,7,11,11,19,1
26.34575764,69.89387114,0,12,4,14,9,25,1
11.13408415,69.89392185,1,60,9,23,14,28,0
20.85745205,69.89396599,5,49,4,1,10,9,1
26.0727696,69.89396698,0,50,1,12,3,7,0
13.22468709,69.89405437,1,56,5,4,4,48,0
12.52706582,69.89411619,2,44,9,21,6,35,1
28.90716613,69.89463946,5,31,4,1,5,59,0
30.330624,69.89500872,4,28,7,23,3,60,0
24.75479787,69.89513266,4,7,2,2,8,50,0
26.12380323,69.89540976,10,30,1,7,5,44,0
17.75679836,69.89543678,7,79,1,19,2,1,1
21.13486608,69.89551959,5,6,6,21,12,25,0
26.10548733,69.89552334,7,15,7,17,1,59,0
11.95282881,69.89555193,4,6,7,11,1,32,1
13.45560474,69.8957374,2,41,7,22,14,7,1
16.4551332,69.89580721,3,33,6,17,2,12,0
16.55907691,69.89584334,2,98,4,11,6,51,0
17.76713521,69.89592271,10,87,5,7,6,28,1
23.02801186,69.89618206,8,34,9,10,2,27,1
13.75342199,69.8963638,1,94,6,15,4,0,0
15.42731387,69.89641061,7,52,0,12,11,47,1
11.94971524,69.89665246,4,19,6,8,10,19,1
25.56905028,69.89665756,7,67,1,17,9,2,0
26.48236442,69.89691553,6,32,2,20,8,19,1
13.72288223,69.89698726,5,52,4,22,7,46,0
17.2918241,69.89702137,5,3,6,18,2,45,0
10.98311972,69.8973407,5,43,0,5,2,60,0
16.97525803,69.89736379,2,61,3,1,5,44,0
25.93222551,69.89741219,8,44,8,4,8,31,1
12.62235936,69.89757254,7,90,6,8,0,35,1
20.50222552,69.89778126,2,4,5,4,10,0,1
25.57307786,69.89790492,7,5,9,7,6,33,0
19.61582451,69.89810076,3,27,7,20,0,36,1
26.26247102,69.89833017,3,49,9,3,3,6,0
13.08450379,69.89840817,6,34,8,11,14,59,0
14.51023425,69.89877019,4,97,9,6,8,31,1
12.3690852,69.89897038,8,96,10,2,6,53,0
25.90794162,69.89910366,2,97,7,11,2,12,0
23.30882235,69.8994509,9,13,7,18,12,40,0
29.54398283,69.89992482,2,46,1,15,10,30,1
17.56151309,69.89993916,5,8,8,17,9,60,1
17.91597592,69.89994527,9,80,4,23,8,17,1
19.79801375,69.89997705,5,80,5,25,12,25,0
13.74381973,69.90008818,8,88,5,24,3,37,1
29.50745574,69.90029942,9,86,2,16,7,4,0
29.08041768,69.90033425,9,45,7,4,13,29,1
29.24552668,69.90107532,5,28,2,13,14,25,0
30.07292535,69.90112774,8,5,5,8,0,32,1
28.09164299,69.90127695,8,76,6,13,9,52,0
28.14528809,69.9013632,6,72,8,3,3,2,0
23.2042823,69.90141121,4,62,7,2,1,8,1
27.8750402,69.90154306,5,44,6,6,7,59,0
17.05895159,69.90166048,6,37,4,6,10,10,0
25.99331755,69.90195416,2,14,2,5,11,7,0
10.78630996,69.90208607,6,72,8,16,9,4,1
27.68454442,69.9022794,0,47,0,10,9,31,1
14.89643133,69.90233266,8,36,0,17,4,27,0
27.84417752,69.90238588,3,49,9,8,9,58,1
29.95157247,69.90240767,3,24,7,24,3,36,0
25.00487286,69.9024956,3,71,7,17,5,52,0
17.39348146,69.902518,3,14,4,2,12,3,0
26.86652778,69.9026507,7,58,9,24,8,37,1
27.77431606,69.90300573,1,59,2,15,13,20,1
25.64231662,69.90303516,8,15,5,19,10,28,0
12.24676186,69.90305068,8,44,0,11,5,7,1
13.52572001,69.90309545,5,33,10,8,4,50,0
15.48020083,69.90392203,5,60,10,18,3,55,1
12.79574828,69.90426696,1,53,1,3,15,52,1
18.99956977,69.9042909,7,88,9,14,1,17,1
26.97424596,69.90441161,7,39,10,14,3,43,0
27.14660041,69.90444855,8,14,8,3,8,51,1
28.00551419,69.90472212,8,80,8,21,13,49,1
25.60854958,69.90475871,3,86,8,21,14,3,1
26.57702647,69.90543565,8,77,8,16,14,40,1
18.04154495,69.90583145,9,85,2,21,11,16,1
16.14096919,69.90589546,7,61,2,4,0,18,1
13.14980767,69.90596081,9,44,2,14,13,38,0
28.58798842,69.90596521,1,5,0,18,5,19,0
22.13389432,69.90612207,6,70,6,12,10,57,0
17.17545682,69.9061488,3,80,7,7,8,10,1
13.95560557,69.90617557,5,36,1,11,4,51,1
29.70665185,69.90621816,1,45,4,2,13,46,0
28.30807958,69.90633793,1,4,3,23,1,50,1
25.14791999,69.90639542,1,91,5,9,8,17,0
19.96615872,69.90672696,10,70,1,17,4,57,0
28.92042544,69.90731272,3,49,10,18,0,33,0
22.72191099,69.9079819,3,38,4,2,3,58,0
25.58224534,69.90824077,4,55,4,19,14,5,0
17.22173344,69.90877843,8,45,6,4,14,46,0
20.23778715,69.90900543,7,17,3,0,7,54,1
23.33640921,69.90918426,9,48,5,6,5,30,1
26.53401157,69.90939656,10,40,2,4,8,6,0
27.20522711,69.90968639,5,90,3,24,4,42,1
30.42438788,69.9097704,2,27,7,21,4,4,1
21.79601996,69.9102258,9,72,9,7,11,33,1
14.16278154,69.91036118,2,32,1,1,11,11,0
28.08672092,69.91079943,4,98,5,10,8,11,0
16.55597616,69.91081531,7,1,9,23,7,20,0
27.21048718,69.91088778,3,16,8,21,12,37,1
22.66595114,69.9109578,8,4,2,22,8,31,1
25.0441023,69.91107858,9,76,8,9,9,39,1
20.29459518,69.91110426,1,98,9,1,14,36,0
24.98791375,69.91133465,9,23,1,6,0,54,0
13.74349662,69.91161179,4,63,8,9,6,31,1
20.24469395,69.9117116,10,61,9,0,6,42,0
16.90692404,69.91203233,2,84,2,14,2,3,0
15.98527559,69.91271403,10,67,1,12,9,22,0
27.19991703,69.9128764,7,66,1,20,1,47,0
22.47043366,69.9131125,7,80,6,0,2,4,0
25.61174005,69.91318232,4,60,8,23,14,32,0
30.42005582,69.91322137,2,78,5,7,2,24,1
13.86401581,69.91345239,6,87,6,2,3,6,1
16.28254448,69.91377969,4,63,3,11,2,1,0
19.28028901,69.91382057,8,47,6,20,7,29,1
29.93585928,69.91398139,2,89,0,2,10,36,0
18.18674123,69.91398333,5,27,8,10,4,12,0
13.16947019,69.91417676,7,7,9,24,9,26,1
13.42000472,69.91436417,3,85,1,21,2,40,0
26.26477116,69.9144581,7,65,1,4,13,32,1
27.67833272,69.91501143,3,59,4,8,2,33,1
25.95601217,69.91506873,4,70,2,10,9,30,1
29.721922,69.91527951,9,77,7,0,9,22,1
23.20296437,69.91535089,8,33,8,13,8,8,0
19.12280134,69.91539045,8,99,4,3,8,3,0
16.24933888,69.91563203,10,82,9,6,4,55,0
12.68181524,69.91579979,5,94,8,21,3,1,1
26.48559112,69.91580878,8,74,6,14,5,53,0
23.6879084,69.9159963,8,1,3,6,4,34,1
11.60581797,69.91626703,5,86,10,10,3,2,0
15.35555544,69.91632555,1,73,1,23,5,51,1
21.20065751,69.91693003,1,44,3,21,7,10,1
24.10797733,69.91737652,9,91,3,6,12,45,1
16.51144369,69.91764821,8,23,7,17,0,49,1
19.76336773,69.91778874,2,64,6,16,8,30,1
15.25192644,69.91778957,10,22,7,5,13,34,1
16.8364402,69.91803107,6,100,1,10,0,38,0
15.36889978,69.91814598,4,83,5,16,13,5,1
14.48393279,69.91842841,10,46,6,17,2,23,0
20.64129535,69.91860475,7,79,5,7,6,11,1
13.02397533,69.91867502,1,43,10,16,7,47,1
11.89203931,69.91871853,7,48,2,1,15,56,1
28.64876641,69.91879654,9,22,1,2,14,33,0
12.4725606,69.91883467,8,32,3,24,4,51,0
29.20991894,69.91933543,2,7,4,2,8,48,1
29.04020665,69.91949902,8,3,1,24,8,34,1
14.05468031,69.91950925,1,17,0,20,12,52,0
16.02922089,69.91954541,4,35,8,11,5,24,1
11.62625005,69.9197306,2,2,8,13,6,7,1
16.9672129,69.91996077,9,82,8,19,15,37,0
22.84480947,69.92049109,9,12,1,4,3,16,0
27.35217013,69.92090046,6,65,8,2,14,34,1
30.00193732,69.92090346,4,43,2,19,14,7,0
19.88627373,69.9210622,7,4,5,19,1,2,1
16.19308419,69.9211239,3,8,3,17,10,7,0
27.68138198,69.92113648,7,27,5,22,8,21,1
24.2335557,69.9212057,1,81,8,17,4,15,0
26.45375235,69.92144959,4,74,2,3,13,8,1
22.6397377,69.92197635,7,67,7,22,10,29,0
11.55824189,69.92211449,7,56,3,18,13,33,1
20.78437672,69.92232066,5,35,1,6,9,45,0
12.70374903,69.92270788,3,97,10,15,7,13,1
27.7359119,69.92278737,4,80,2,4,10,33,1
11.36018529,69.92312665,5,93,0,16,2,48,0
16.51192719,69.92324709,1,87,5,0,6,46,1
19.3090983,69.92349367,5,75,3,19,14,39,1
19.85055691,69.92370444,3,6,9,13,2,42,1
17.15631771,69.9237183,2,43,8,17,13,52,1
23.04795858,69.92387738,4,25,4,5,2,38,1
11.20549111,69.92402911,6,98,7,22,6,42,1
23.99164032,69.92403762,8,32,9,13,12,14,1
26.58181407,69.92407561,1,81,5,18,13,10,1
20.63051148,69.92420906,3,42,6,4,0,56,1
12.56086532,69.92424201,5,21,4,7,5,51,0
26.5169553,69.92438435,1,24,1,4,7,21,0
22.93325495,69.92460766,0,82,5,23,6,8,1
20.66684429,69.92466812,4,47,6,23,11,50,0
27.93339809,69.92473719,10,28,2,9,7,1,0
28.74110764,69.92500702,0,16,2,7,9,1,1
25.93921602,69.92508527,9,38,0,18,15,3,0
11.40689626,69.92514632,4,89,0,9,1,38,0
19.23471408,69.92555268,4,59,8,2,9,5,1
27.3558589,69.92562069,9,59,7,9,2,35,0
17.81853723,69.92574324,7,96,2,1,6,36,0
26.65888438,69.92591935,10,71,3,20,14,11,1
16.79754386,69.92603145,6,21,3,5,4,37,0
21.40249578,69.926172,5,95,4,20,0,57,0
29.51959669,69.92620286,5,71,7,8,4,10,1
25.95083966,69.92621047,0,71,5,19,13,1,1
17.33608478,69.92637613,2,58,5,8,7,39,0
18.63956194,69.92655576,7,85,7,20,2,34,0
26.91239683,69.92689151,7,76,0,13,14,37,0
22.48193471,69.92708509,1,21,9,23,7,36,0
11.58767696,69.92708581,5,84,7,6,12,29,1
22.79557736,69.92716695,3,12,7,17,10,45,1
25.24807844,69.92728212,8,81,5,2,9,33,0
12.03968465,69.92753757,8,56,4,7,12,57,0
18.82324838,69.92765823,5,14,10,22,1,56,0
15.19247146,69.92810903,2,41,7,19,3,41,0
14.37608218,69.92846468,4,49,8,22,5,6,0
22.16636005,69.92856507,3,36,8,21,5,4,1
10.76760488,69.9286187,5,44,9,21,14,55,1
14.96190088,69.92872259,1,65,2,21,9,26,1
23.417448,69.92882399,3,57,7,10,5,9,1
26.35669579,69.92888149,2,75,4,8,0,58,0
29.28355614,69.92888278,2,93,6,2,2,29,1
24.52069363,69.929004,9,86,4,8,6,4,0
17.37094899,69.92924387,3,60,1,21,4,28,1
26.30631506,69.93004496,9,35,3,19,10,20,0
16.17026108,69.93036892,7,45,7,12,5,31,0
19.50180927,69.93043492,6,4,9,1,7,29,1
26.6449307,69.93061078,9,5,3,0,5,36,1
16.81908055,69.93069642,4,72,4,11,15,23,1
24.78531529,69.9314409,8,57,3,2,12,10,0
11.59464485,69.93199433,8,36,3,21,2,10,1
12.80071016,69.9322568,6,45,7,22,7,37,1
29.95036553,69.93231199,9,86,5,7,4,40,0
18.9920266,69.9323691,9,68,6,0,3,0,1
17.98358193,69.93242167,5,37,9,0,10,45,1
11.53289828,69.93243737,6,19,4,12,8,38,1
17.34149269,69.93269393,1,59,3,13,2,20,1
18.6319904,69.93285488,2,61,1,21,14,47,0
17.15604641,69.93299421,9,80,2,11,8,60,0
27.78200336,69.93302731,6,34,5,5,1,32,1
21.32330807,69.933044,0,77,2,15,12,20,0
27.61836433,69.9333398,2,53,2,2,3,30,1
26.39502348,69.93343749,5,61,10,20,10,35,1
27.37538361,69.93352007,1,20,1,8,14,12,0
23.18868996,69.93356609,6,10,9,4,8,9,1
27.18975303,69.93356873,3,58,2,16,4,17,0
18.79736929,69.93361495,2,77,3,21,15,33,0
30.40008472,69.93363158,9,34,4,22,1,54,0
29.96056611,69.93363693,7,71,2,8,3,18,1
19.0539207,69.93383417,4,12,4,8,12,24,1
14.85889121,69.93391508,4,81,3,21,5,46,1
29.84325635,69.93426308,1,13,1,9,2,9,1
20.87166959,69.93450492,5,73,6,10,10,9,0
18.94816124,69.93458805,3,39,9,1,5,60,0
17.11932162,69.93459262,0,23,4,9,0,43,1
20.87755084,69.9348424,4,39,1,4,14,40,1
14.88627539,69.93524795,5,42,0,22,3,12,0
24.01109609,69.93569172,7,63,1,24,0,37,0
18.53328225,69.93683775,9,34,1,25,3,30,1
25.67641962,69.93687204,9,39,5,22,3,21,1
15.37817969,69.93690276,8,40,4,7,3,28,0
27.77140873,69.93694062,4,47,10,8,5,32,0
22.02328813,69.93699806,2,56,7,0,14,14,0
21.1931417,69.9372365,3,40,7,21,8,0,0
19.32558321,69.9372624,0,14,7,20,13,25,0
17.33613248,69.93760513,8,37,2,15,9,3,0
13.4835589,69.93796634,4,77,10,24,8,52,1
30.04342739,69.93815861,8,19,2,5,7,44,0
23.89359555,69.93820502,7,24,10,9,9,50,0
15.68932759,69.9384044,7,20,8,20,15,30,0
20.36494035,69.93880432,6,90,1,23,3,26,0
17.68905438,69.93894366,2,86,1,18,8,44,1
13.80259784,69.93908756,9,48,7,10,14,19,0
26.46299446,69.93911758,3,70,5,8,5,57,1
17.18633186,69.93928254,3,93,6,4,12,28,0
25.52037265,69.93993994,6,10,5,8,0,58,0
26.24753308,69.9402744,4,26,9,11,6,18,1
19.67120846,69.94034417,2,82,9,20,5,8,1
29.80520374,69.94037722,5,0,7,9,4,1,0
14.19108279,69.94071818,4,28,1,9,13,57,0
26.58899124,69.94114822,5,91,5,2,4,58,0
25.48906908,69.94120731,4,89,2,20,9,24,0
14.78391645,69.94159106,9,34,6,7,9,58,1
23.44954756,69.94183718,7,35,6,25,3,46,0
14.94934007,69.94188194,10,98,5,22,13,48,0
25.84874574,69.9419118,3,18,2,14,6,17,0
21.73490099,69.94191715,6,79,6,6,3,39,0
11.09591965,69.94211512,10,96,6,16,4,55,0
22.16932005,69.94295801,7,17,8,17,13,24,0
21.20907655,69.94303077,3,29,1,7,14,43,0
28.03901744,69.94316437,1,52,5,3,14,23,0
12.87867233,69.94317406,6,40,7,5,4,59,0
12.98648473,69.94379443,3,26,7,3,0,39,0
11.28018666,69.94382444,9,73,3,8,12,55,1
29.90603516,69.94382674,9,65,8,14,9,37,0
26.73938327,69.94387056,2,10,2,18,14,7,0
13.34406299,69.94423338,8,97,8,6,1,19,1
29.87587061,69.94449649,10,29,2,21,12,43,1
12.25347507,69.94480314,9,52,6,11,11,48,0
13.75852572,69.94485899,5,33,7,1,6,41,0
14.14557308,69.94511023,4,39,8,23,2,17,0
28.56723524,69.94522496,7,26,9,1,7,47,0
20.9109696,69.94543106,9,48,4,23,11,27,1
20.16175616,69.94545071,4,28,7,23,10,53,0
17.33253142,69.94603938,1,53,6,19,0,19,0
15.05539734,69.94616751,9,2,2,6,13,31,0
12.83929301,69.94619058,9,67,7,10,1,50,0
26.28103246,69.94642643,2,23,9,16,10,16,0
20.37245947,69.94654433,1,6,0,21,6,10,1
18.58415718,69.94661144,7,51,4,19,11,47,0
15.98037491,69.94663454,0,92,6,20,2,10,1
16.46042659,69.94669221,1,6,6,11,4,40,1
16.37997492,69.94677063,0,19,7,10,14,55,1
28.41730589,69.94693407,2,19,1,17,6,4,1
28.02936448,69.94729556,2,43,5,22,5,33,0
28.47656868,69.94823723,2,12,2,23,11,46,1
27.27288877,69.9483069,8,67,2,16,12,18,0
13.04254629,69.94899243,8,59,9,23,3,11,0
25.66523709,69.94938688,8,81,6,11,5,28,0
26.61723781,69.94965922,4,100,6,24,4,36,0
13.26152491,69.95041958,9,52,6,13,14,41,1
25.80596608,69.95044267,6,80,2,11,10,13,0
26.22218875,69.95073323,6,94,8,13,6,30,1
21.53458512,69.95086116,8,62,10,14,14,26,1
20.90892159,69.95096795,10,66,1,24,14,12,0
12.05949972,69.95115954,8,31,10,9,8,1,0
25.53372506,69.95120552,9,49,3,8,8,52,0
22.17547807,69.95143466,4,22,9,8,2,4,0
16.08493386,69.95144392,1,10,7,21,11,13,1
25.05510285,69.95164468,6,32,9,9,10,26,0
25.46915499,69.95183777,9,99,2,15,9,18,0
16.36983189,69.95196003,7,12,10,15,3,16,0
11.37147701,69.95196156,0,91,2,20,3,33,1
15.00982174,69.95235692,5,25,3,17,8,3,0
17.57320064,69.95269455,2,88,3,16,8,16,1
20.13366034,69.95274455,9,44,7,4,12,22,0
14.34429605,69.95336591,9,9,8,18,6,50,0
17.91433883,69.95341603,1,40,4,21,7,49,1
18.88776727,69.95361001,0,78,8,2,8,35,1
26.96667405,69.95401513,5,43,9,12,11,15,0
10.94715666,69.95404266,0,41,5,18,12,45,1
29.1441415,69.95426418,6,86,2,1,4,31,0
13.45572154,69.95428941,0,42,9,1,7,23,1
29.62664914,69.95448407,2,50,2,9,8,6,0
25.42181839,69.95452194,1,25,5,24,2,13,1
20.45352115,69.95510722,0,43,8,16,6,20,1
11.22116361,69.95516975,0,12,3,18,14,19,1
15.12110124,69.95517414,5,64,4,9,9,37,1
13.60168842,69.95545689,7,21,2,3,10,37,0
24.64085317,69.95571368,9,72,7,24,1,7,0
12.87171123,69.95577469,0,48,5,24,14,31,0
15.18919344,69.95583734,6,99,6,14,9,1,1
10.93532321,69.95587549,6,16,8,3,4,5,1
12.97530398,69.95590862,4,23,6,3,15,50,0
10.86164653,69.95682432,2,0,6,6,11,13,1
27.02820026,69.95753882,6,11,4,2,8,37,1
19.06009243,69.95769386,2,73,5,6,14,52,1
19.74762175,69.9577949,2,40,6,20,8,43,1
22.4203613,69.95787456,7,60,9,21,9,35,1
24.12848817,69.95798463,5,72,6,5,9,8,0
11.37885251,69.95815368,9,51,1,3,11,43,1
11.53117974,69.95835018,6,79,9,18,14,59,1
19.39973959,69.95851476,4,91,4,13,8,24,0
16.56858912,69.95851718,5,87,9,3,3,49,0
23.83681402,69.95855603,7,6,6,15,11,54,0
24.68549815,69.95860002,5,81,1,19,4,40,0
13.83182584,69.95883014,1,71,4,2,11,44,0
29.3813453,69.95976278,6,75,5,16,7,4,1
28.51051972,69.96045576,0,21,5,24,4,39,0
27.09444864,69.96049211,1,54,5,11,11,47,0
13.38969603,69.96081032,6,14,1,6,7,50,0
28.73042971,69.9612765,2,77,9,25,1,30,1
29.8476559,69.96147787,2,24,5,1,14,14,0
22.44639469,69.96173512,2,39,0,15,12,17,0
28.00766297,69.96175904,10,94,4,5,12,6,1
27.07691907,69.96200024,3,73,1,9,5,9,1
21.2426566,69.96205375,3,53,10,3,6,53,0
22.1320089,69.96219613,5,5,5,15,15,29,1
16.55254876,69.96230643,8,72,1,12,2,50,1
24.24400608,69.96251488,5,84,4,20,8,25,1
